DronV2:Dron1_X,DronV2:Dron1_Y,DronV2:Dron1_Z,DronV2:Dron4_X,DronV2:Dron4_Y,DronV2:Dron4_Z,DronV2:Dron2_X,DronV2:Dron2_Y,DronV2:Dron2_Z,DronV2:Dron3_X,DronV2:Dron3_Y,DronV2:Dron3_Z,Dron1:dron11_X,Dron1:dron11_Y,Dron1:dron11_Z,Dron1:dron12_X,Dron1:dron12_Y,Dron1:dron12_Z,Dron1:dron13_X,Dron1:dron13_Y,Dron1:dron13_Z,Dron1:dron14_X,Dron1:dron14_Y,Dron1:dron14_Z,Dron1:dron15_X,Dron1:dron15_Y,Dron1:dron15_Z
205.97299,-1726.8461,1047.2384,194.46623,-1904.9053,1064.233,244.23456,-1748.8812,1050.5613,124.28065,-1739.9264,1048.3842,640.0117,711.7859,1447.791,557.0794,654.93286,1444.9221,707.23315,648.69476,1450.1841,633.5946,562.0693,1448.3043,635.9067,651.912,1482.3003
206.18755,-1727.149,1047.4521,194.68657,-1905.211,1064.4897,244.45894,-1749.1915,1050.7717,124.50641,-1740.2317,1048.6146,641.0699,716.4549,1448.2795,558.10504,659.59814,1445.9207,708.3304,653.3632,1450.241,634.6749,566.7212,1448.8281,637.1825,656.5682,1482.8275
206.37943,-1727.4459,1047.6621,194.88664,-1905.5116,1064.7405,244.66159,-1749.4966,1050.9763,124.71041,-1740.5321,1048.844,642.0667,721.12396,1448.7656,559.0718,664.26337,1446.8723,709.36096,658.0306,1450.3444,635.6909,571.37427,1449.3527,638.37726,661.226,1483.3519
206.54893,-1727.7363,1047.868,195.06679,-1905.8065,1064.9851,244.84283,-1749.7959,1051.1748,124.89295,-1740.8274,1049.0719,643.006,725.7929,1449.251,559.9836,668.9285,1447.7749,710.3284,662.6966,1450.4998,636.6461,576.0285,1449.8789,639.4932,665.8855,1483.8749
206.69647,-1728.02,1048.0698,195.22737,-1906.0955,1065.2234,245.00304,-1750.0892,1051.3671,125.05438,-1741.1171,1049.298,643.89154,730.4616,1449.737,560.84406,673.5938,1448.6273,711.2365,667.36115,1450.7112,637.5441,580.6838,1450.4076,640.5332,670.54645,1484.3976
206.82246,-1728.2966,1048.2671,195.36887,-1906.3783,1065.4552,245.14261,-1750.3763,1051.5529,125.195114,-1741.4011,1049.522,644.72705,735.1299,1450.2256,561.6567,678.25916,1449.4296,712.08875,672.02423,1450.9814,638.3885,585.34015,1450.9398,641.5002,675.2088,1484.9211
206.92741,-1728.5659,1048.4596,195.49173,-1906.6548,1065.6803,245.26201,-1750.6569,1051.7322,125.31559,-1741.6791,1049.7435,645.516,739.79767,1450.7179,562.4248,682.92474,1450.1824,712.8888,676.6858,1451.3116,639.1826,589.9975,1451.476,642.3975,679.8724,1485.4469
207.01187,-1728.8276,1048.6473,195.5965,-1906.9244,1065.8984,245.36177,-1750.9307,1051.9045,125.41632,-1741.9509,1049.9623,646.26166,744.4649,1451.2152,563.1515,687.5905,1450.8878,713.6403,681.3458,1451.7018,639.9299,594.6558,1452.0167,643.22894,684.5371,1485.9758
207.07643,-1729.0814,1048.83,195.68372,-1907.1873,1066.1095,245.44244,-1751.1973,1052.0701,125.49786,-1742.2162,1050.1781,646.96716,749.13153,1451.719,563.83984,692.2564,1451.5487,714.3468,686.0044,1452.1503,640.63354,599.3149,1452.5626,643.9983,689.20276,1486.5088
207.12172,-1729.3273,1049.0072,195.754,-1907.4427,1066.3132,245.50465,-1751.4567,1052.2285,125.560814,-1742.4747,1050.3904,647.6354,753.7974,1452.2302,564.49243,696.9225,1452.1686,715.01166,690.66156,1452.6543,641.2968,603.97473,1453.1138,644.7098,693.86914,1487.0468
207.14845,-1729.5647,1049.1788,195.80798,-1907.6909,1066.5093,245.54906,-1751.7085,1052.3798,125.60583,-1742.7264,1050.599,648.269,758.4627,1452.7496,565.11194,701.5887,1452.7516,715.6383,695.31757,1453.2097,641.9226,608.6352,1453.6707,645.3675,698.53613,1487.5905
207.15736,-1729.7937,1049.3448,195.84636,-1907.9314,1066.6978,245.57634,-1751.9524,1052.5237,125.63359,-1742.971,1050.8036,648.8704,763.1273,1453.2781,565.70056,706.2549,1453.3026,716.22974,699.9725,1453.8116,642.51373,613.2962,1454.2334,645.9758,703.20355,1488.1404
207.14925,-1730.014,1049.5049,195.86981,-1908.1641,1066.8783,245.58725,-1752.1884,1052.6602,125.64484,-1743.2081,1051.0039,649.44183,767.7914,1453.8162,566.2605,710.92114,1453.8268,716.7888,704.6266,1454.4542,643.07275,617.95776,1454.8019,646.5388,707.8713,1488.6971
207.12492,-1730.2255,1049.6589,195.8791,-1908.3887,1067.0507,245.58258,-1752.4161,1052.7892,125.640335,-1743.4379,1051.1995,649.985,772.45496,1454.3639,566.7934,715.58734,1454.3292,717.31824,709.28015,1455.1312,643.60187,622.61975,1455.3763,647.0606,712.5393,1489.261
207.08528,-1730.428,1049.8066,195.87498,-1908.6052,1067.2148,245.56313,-1752.6355,1052.9106,125.620895,-1743.6598,1051.3901,650.5014,777.11816,1454.9219,567.30084,720.2534,1454.8156,717.82025,713.9335,1455.836,644.1031,627.28217,1455.9568,647.54486,717.20746,1489.8322
207.03123,-1730.6213,1049.9481,195.85826,-1908.8132,1067.3706,245.52972,-1752.8462,1053.0245,125.58735,-1743.8738,1051.5756,650.99243,781.7811,1455.4899,567.7841,724.9195,1455.2906,718.29675,718.5869,1456.5619,644.5781,631.9451,1456.5431,647.9951,721.8758,1490.4109
206.96375,-1730.8054,1050.083,195.82971,-1909.0128,1067.518,245.48328,-1753.0482,1053.1307,125.54057,-1744.0798,1051.7555,651.45874,786.4441,1456.0677,568.2441,729.5855,1455.7596,718.7492,723.2407,1457.3026,645.0281,636.60864,1457.1354,648.4143,726.5443,1490.9971
206.88379,-1730.9802,1050.2114,195.7902,-1909.2037,1067.6566,245.42467,-1753.2413,1053.2292,125.48146,-1744.2776,1051.9296,651.901,791.10724,1456.6555,568.6813,734.2516,1456.2269,719.1788,727.8954,1458.0521,645.454,641.27277,1457.7335,648.80493,731.2131,1491.5908
206.79239,-1731.1456,1050.333,195.74055,-1909.386,1067.7866,245.35484,-1753.4255,1053.3202,125.41093,-1744.467,1052.0975,652.3192,795.7707,1457.2527,569.09595,738.9178,1456.6963,719.586,732.55115,1458.8053,645.85626,645.93774,1458.3378,649.1688,735.88226,1492.1921
206.69055,-1731.3015,1050.448,195.68164,-1909.5592,1067.9077,245.2747,-1753.6005,1053.4036,125.329926,-1744.6481,1052.2592,652.71326,800.4348,1457.8591,569.488,743.5843,1457.1711,719.971,737.2084,1459.5577,646.235,650.6037,1458.9481,649.5073,740.55194,1492.8008
206.57938,-1731.4478,1050.556,195.61432,-1909.7236,1068.02,245.18524,-1753.7662,1053.4792,125.239395,-1744.8206,1052.4141,653.0826,805.0998,1458.4742,569.8569,748.25116,1457.6539,720.3335,741.8675,1460.306,646.5897,655.2708,1459.5646,649.8209,745.2223,1493.4167
206.4599,-1731.5846,1050.6572,195.53946,-1909.879,1068.1234,245.0874,-1753.9227,1053.5475,125.14031,-1744.9844,1052.5621,653.42615,809.7658,1459.098,570.2018,752.9187,1458.1464,720.67267,746.5286,1461.0479,646.9198,659.9394,1460.1875,650.10956,749.8936,1494.0399
206.33322,-1731.7118,1050.7516,195.45795,-1910.0254,1068.2179,244.98218,-1754.07,1053.6083,125.03365,-1745.1394,1052.7029,653.74286,814.43317,1459.7299,570.5216,757.58704,1458.6493,720.98706,751.19214,1461.7823,647.22394,664.6096,1460.8171,650.3724,754.56604,1494.6703
206.20042,-1731.8295,1050.8389,195.37062,-1910.1626,1068.3035,244.87053,-1754.2078,1053.6616,124.920395,-1745.2856,1052.8362,654.0311,819.1021,1460.3699,570.81476,762.2564,1459.1632,721.275,755.8583,1462.5095,647.50055,669.28174,1461.4539,650.6078,759.23987,1495.3077
206.06258,-1731.9376,1050.9192,195.27837,-1910.2906,1068.3801,244.75345,-1754.3363,1053.7078,124.801506,-1745.4231,1052.9618,654.28894,823.7728,1461.0176,571.07947,766.92706,1459.6873,721.53436,760.5271,1463.2307,647.7476,673.95605,1462.0978,650.8138,763.91534,1495.9525
205.92075,-1732.0363,1050.9924,195.18204,-1910.4097,1068.4478,244.63188,-1754.4554,1053.7466,124.67797,-1745.5516,1053.0795,654.5143,828.4456,1461.6732,571.31354,771.59924,1460.2202,721.7625,765.1988,1463.9482,647.96295,678.6329,1462.7496,650.98737,768.5928,1496.6045
205.77602,-1732.1255,1051.0585,195.08247,-1910.5195,1068.5066,244.50679,-1754.5653,1053.7783,124.55075,-1745.6711,1053.1888,654.70465,833.1206,1462.3368,571.51465,776.27313,1460.7603,721.95654,769.8735,1464.6655,648.1438,683.3124,1463.4098,651.1253,773.27234,1497.2638
205.62941,-1732.2054,1051.1176,194.9805,-1910.6204,1068.5565,244.37914,-1754.6658,1053.803,124.42079,-1745.7819,1053.2897,654.85736,837.7981,1463.0084,571.68005,780.9491,1461.305,722.1132,774.55115,1465.3866,648.28723,687.9948,1464.0789,651.2237,777.9544,1497.9308
205.48193,-1732.2761,1051.1693,194.8769,-1910.7122,1068.5978,244.2498,-1754.7572,1053.8208,124.28901,-1745.8837,1053.3817,654.96954,842.4783,1463.6886,571.807,785.62726,1461.852,722.2292,779.232,1466.1165,648.3902,692.6805,1464.7572,651.2783,782.6391,1498.6055
205.33458,-1732.3379,1051.2137,194.77249,-1910.795,1068.6301,244.11972,-1754.8394,1053.8317,124.15633,-1745.9766,1053.4647,655.0382,847.1614,1464.3777,571.8924,790.3079,1462.3981,722.3006,783.91595,1466.8604,648.44934,697.3696,1465.4456,651.2846,787.3268,1499.2883
205.1883,-1732.3907,1051.2509,194.66798,-1910.8689,1068.6538,243.98973,-1754.9125,1053.8357,124.0236,-1746.0605,1053.5386,655.06,851.84753,1465.0762,571.93304,794.9913,1462.9402,722.32385,788.6031,1467.6238,648.46124,702.06244,1466.1443,651.2379,792.01764,1499.9796
205.04399,-1732.4349,1051.2805,194.56412,-1910.934,1068.6688,243.86067,-1754.9767,1053.833,123.89168,-1746.1356,1053.6028,655.03174,856.537,1465.7848,571.92554,799.67755,1463.4756,722.29486,793.29346,1468.4122,648.42224,706.7591,1466.8541,651.1334,796.71185,1500.6797
204.9025,-1732.4706,1051.3026,194.46158,-1910.9904,1068.6752,243.73332,-1755.0321,1053.8236,123.76135,-1746.202,1053.6571,654.9499,861.23,1466.504,571.86646,804.36694,1464.0013,722.2098,797.9871,1469.2311,648.3288,711.45984,1467.5756,650.9662,801.40967,1501.3889
204.76466,-1732.4979,1051.3169,194.36101,-1911.038,1068.673,243.60846,-1755.0787,1053.8075,123.6334,-1746.2598,1053.7015,654.811,865.9266,1467.2346,571.7522,809.0597,1464.5153,722.06464,802.68414,1470.085,648.17725,716.16473,1468.3088,650.7315,806.1112,1502.1078
204.6312,-1732.5172,1051.3232,194.263,-1911.0771,1068.6622,243.48676,-1755.1167,1053.7848,123.50852,-1746.3087,1053.7356,654.6115,870.627,1467.9773,571.5792,813.7559,1465.0153,721.8556,807.3846,1470.9784,647.964,720.874,1469.0544,650.42487,810.8166,1502.8364
204.50284,-1732.5286,1051.3217,194.16814,-1911.1079,1068.643,243.3689,-1755.1462,1053.7552,123.38739,-1746.3491,1053.7592,654.3479,875.3315,1468.7324,571.3439,818.4558,1465.5,721.57874,812.0886,1471.9147,647.68536,725.5878,1469.8127,650.04193,815.52606,1503.5753
204.38019,-1732.5323,1051.3118,194.07692,-1911.1302,1068.615,243.25545,-1755.1675,1053.7189,123.27063,-1746.3811,1053.772,654.0166,880.04004,1469.5006,571.04254,823.15967,1465.9686,721.23047,816.79626,1472.8962,647.3378,730.30615,1470.5836,649.5786,820.2397,1504.3248
204.26384,-1732.5287,1051.2933,193.98984,-1911.1445,1068.5785,243.147,-1755.1804,1053.6758,123.1588,-1746.4045,1053.7737,653.6141,884.75287,1470.2823,570.6716,827.8675,1466.4214,720.8072,821.5077,1473.9244,646.9179,735.0291,1471.3674,649.0314,824.9575,1505.0851
204.15431,-1732.5177,1051.2664,193.9073,-1911.1506,1068.5334,243.04402,-1755.1852,1053.6256,123.052414,-1746.4197,1053.7643,653.13696,889.4701,1471.0778,570.2275,832.5795,1466.8586,720.30554,826.223,1474.9994,646.4222,739.7568,1472.1638,648.39685,829.6796,1505.8563
204.05205,-1732.4996,1051.2306,193.8297,-1911.1488,1068.4796,242.94696,-1755.1819,1053.5685,122.951935,-1746.4265,1053.7434,652.58185,894.1918,1471.887,569.70667,837.2959,1467.2821,719.7223,830.94244,1476.1204,645.84735,744.48914,1472.9728,647.67236,834.40607,1506.6385
203.95743,-1732.4747,1051.1857,193.75735,-1911.1392,1068.4171,242.8562,-1755.1708,1053.504,122.857765,-1746.4253,1053.7108,651.94543,898.9179,1472.7098,569.1056,842.0168,1467.6938,719.05444,835.66595,1477.285,645.19025,749.22626,1473.7941,646.8555,839.1369,1507.432
203.87079,-1732.4429,1051.1313,193.69052,-1911.1218,1068.3458,242.7721,-1755.152,1053.4324,122.77025,-1746.4159,1053.6664,651.22455,903.6487,1473.5461,568.4209,846.7423,1468.0969,718.2992,840.39374,1478.49,644.4478,753.9681,1474.6271,645.9445,843.8722,1508.2363
203.79237,-1732.4045,1051.0676,193.62947,-1911.0968,1068.2654,242.69489,-1755.1254,1053.353,122.68968,-1746.3984,1053.61,650.41614,908.384,1474.3955,567.64923,851.4726,1468.4946,717.4539,845.1258,1479.731,643.61725,758.7146,1475.4712,644.9379,848.6119,1509.0515
203.7224,-1732.3595,1050.9941,193.57434,-1911.0643,1068.1759,242.6248,-1755.0913,1053.266,122.6163,-1746.373,1053.5414,649.51733,913.1239,1475.257,566.78723,856.2078,1468.8914,716.5163,849.86224,1481.0023,642.6958,763.46564,1476.3259,643.8348,853.3561,1509.8772
203.661,-1732.308,1050.9108,193.5253,-1911.0244,1068.0773,242.56201,-1755.0497,1053.171,122.550285,-1746.3398,1053.4603,648.5253,917.8685,1476.13,565.83167,860.9482,1469.2916,715.4841,854.60315,1482.298,641.6809,768.22107,1477.1903,642.63464,858.1048,1510.713
203.60825,-1732.2501,1050.8171,193.48242,-1910.9773,1067.9691,242.50664,-1755.0007,1053.0679,122.49176,-1746.2987,1053.3668,647.4375,922.61774,1477.0133,564.7796,865.6939,1469.7003,714.3554,859.3485,1483.6106,640.5702,772.9809,1478.0634,641.3374,862.85803,1511.5586
203.56416,-1732.1857,1050.7133,193.44572,-1910.9229,1067.8513,242.45871,-1754.9443,1052.9564,122.4408,-1746.25,1053.2606,646.25146,927.37164,1477.9058,563.6279,870.4452,1470.1227,713.12854,864.09845,1484.9326,639.3614,777.7448,1478.9442,639.9433,867.61584,1512.4132
203.52872,-1732.1146,1050.5989,193.41522,-1910.8615,1067.7238,242.41827,-1754.8809,1052.8363,122.39744,-1746.1936,1053.1417,644.965,932.13025,1478.806,562.3739,875.2023,1470.564,711.8019,868.853,1486.2559,638.0525,782.5128,1479.8317,638.45294,872.3784,1513.2761
203.50182,-1732.0372,1050.4738,193.39087,-1910.7928,1067.5862,242.38525,-1754.8103,1052.7074,122.36163,-1746.1295,1053.0099,643.576,936.8937,1479.7126,561.01483,879.96545,1471.0295,710.3741,873.61224,1487.5723,636.6417,787.2847,1480.7245,636.8672,877.14575,1514.1466
203.48334,-1731.9531,1050.3379,193.37256,-1910.7173,1067.4385,242.3596,-1754.7325,1052.5696,122.33333,-1746.058,1052.8652,642.0827,941.6619,1480.6239,559.5484,884.7349,1471.5247,708.84406,878.3762,1488.8732,635.1274,792.0605,1481.6215,635.187,881.9179,1515.0238
203.47305,-1731.8624,1050.191,193.36017,-1910.6349,1067.2803,242.34116,-1754.6478,1052.4224,122.312386,-1745.9789,1052.7076,640.4834,946.4352,1481.5383,557.9723,889.5111,1472.0542,707.2107,883.145,1490.1504,633.5081,796.84,1482.5212,633.41376,886.6951,1515.9066
203.47076,-1731.7649,1050.0332,193.35353,-1910.5457,1067.1115,242.32977,-1754.5562,1052.2657,122.29865,-1745.8923,1052.5371,638.77673,951.21344,1482.4541,556.28467,894.2941,1472.6227,705.4734,887.9189,1491.3961,631.78284,801.6234,1483.4222,631.5487,891.47736,1516.7941
203.47617,-1731.6605,1049.8643,193.35243,-1910.4496,1066.9319,242.32521,-1754.4576,1052.0995,122.291916,-1745.7985,1052.3535,636.9617,955.997,1483.3696,554.48395,899.0843,1473.2345,703.6315,892.69775,1492.6025,629.9507,806.41077,1484.3232,629.5934,896.2649,1517.6848
203.48897,-1731.5492,1049.6841,193.35666,-1910.3469,1066.7412,242.32724,-1754.3523,1051.9235,122.291954,-1745.6973,1052.1572,635.0373,960.78595,1484.2831,552.5687,903.8818,1473.893,701.6845,897.48193,1493.763,628.011,811.2022,1485.2228,627.54926,901.0578,1518.5778
203.50879,-1731.4308,1049.4928,193.36594,-1910.2375,1066.5394,242.33559,-1754.2402,1051.7374,122.29846,-1745.5887,1051.948,633.00305,965.5805,1485.1929,550.53827,908.6868,1474.6011,699.6324,902.27155,1494.8708,625.9634,815.99805,1486.1194,625.41797,905.8562,1519.4716
203.53526,-1731.3053,1049.2904,193.37996,-1910.1216,1066.3264,242.3499,-1754.1213,1051.5413,122.31116,-1745.4729,1051.7261,630.85864,970.38086,1486.0972,548.392,913.4996,1475.3613,697.47516,907.06683,1495.9211,623.8079,820.79846,1487.0116,623.201,910.6603,1520.365
203.56795,-1731.1725,1049.0767,193.3984,-1909.999,1066.1019,242.36987,-1753.9958,1051.3348,122.32968,-1745.3499,1051.4915,628.60425,975.1872,1486.9946,546.1299,918.32007,1476.1752,695.21295,911.868,1496.9089,621.5448,825.6038,1487.8983,620.89996,915.4701,1521.2565
203.60641,-1731.0325,1048.8519,193.42097,-1909.8701,1065.8658,242.39513,-1753.8639,1051.118,122.35368,-1745.2197,1051.2445,626.24023,979.9998,1487.8837,543.7523,923.1485,1477.0436,692.8464,916.6753,1497.8307,619.1745,830.4145,1488.7782,618.5164,920.2858,1522.1447
203.65019,-1730.8853,1048.616,193.44727,-1909.7346,1065.6183,242.42528,-1753.7253,1050.8909,122.382774,-1745.0825,1050.9854,623.76733,984.81885,1488.7628,541.26025,927.98474,1477.9666,690.37616,921.4891,1498.6838,616.69794,835.23083,1489.65,616.052,925.1076,1523.0283
203.69878,-1730.7306,1048.3691,193.47691,-1909.5929,1065.3589,242.4599,-1753.5803,1050.6533,122.41655,-1744.9382,1050.7142,621.1867,989.64453,1489.631,538.6549,932.8288,1478.9435,687.8033,926.30963,1499.4666,614.1163,840.0532,1490.5128,613.5082,929.93555,1523.906
203.7517,-1730.5687,1048.1113,193.50955,-1909.4448,1065.088,242.49858,-1753.429,1050.4053,122.454575,-1744.787,1050.4314,618.4999,994.47705,1490.4868,535.93823,937.68066,1479.9733,685.1291,931.1373,1500.1781,611.4309,844.882,1491.3657,610.8866,934.7697,1524.7765
203.8084,-1730.3998,1047.8428,193.54475,-1909.2906,1064.8055,242.54088,-1753.2714,1050.147,122.49643,-1744.6289,1050.1371,615.70874,999.3165,1491.3295,533.11255,942.5402,1481.0537,682.35516,935.97235,1500.8186,608.64374,849.7175,1492.2079,608.18884,939.6102,1525.6385
203.86838,-1730.2236,1047.5637,193.58214,-1909.1302,1064.5115,242.58636,-1753.1077,1049.8783,122.541664,-1744.464,1049.8317,612.81555,1004.163,1492.1581,530.18054,947.4073,1482.1825,679.48346,940.81506,1501.389,605.75696,854.56,1493.0386,605.41656,944.4572,1526.4911
203.9311,-1730.0406,1047.274,193.62128,-1908.9639,1064.206,242.63455,-1752.9377,1049.5996,122.58983,-1744.2924,1049.5155,609.823,1009.0168,1492.972,527.1456,952.2818,1483.3563,676.5161,945.66565,1501.8914,602.77313,859.4097,1493.8575,602.5714,949.31067,1527.3331
203.99606,-1729.8508,1046.9744,193.66177,-1908.7914,1063.8894,242.68503,-1752.762,1049.3109,122.64046,-1744.1141,1049.1891,606.73413,1013.87775,1493.7708,524.0114,957.16345,1484.5717,673.4558,950.5244,1502.3282,599.69507,864.26685,1494.6642,599.65515,954.1707,1528.1638
204.06268,-1729.6545,1046.6646,193.70319,-1908.6132,1063.5618,242.73729,-1752.5802,1049.0125,122.6931,-1743.9293,1048.8528,603.55225,1018.74603,1494.5538,520.7821,962.0521,1485.8245,670.30536,955.39136,1502.7029,596.52606,869.1315,1495.4584,596.6697,959.0374,1528.9823
204.13046,-1729.4519,1046.3452,193.74513,-1908.4292,1063.2235,242.79092,-1752.3928,1048.7045,122.74729,-1743.7382,1048.507,600.2812,1023.6216,1495.3214,517.4621,966.94763,1487.1104,667.06793,960.2668,1503.0195,593.2697,874.0037,1496.2401,593.6169,963.9107,1529.7882
204.1989,-1729.2432,1046.0164,193.78719,-1908.2395,1062.8749,242.84544,-1752.1997,1048.3873,122.80259,-1743.5408,1048.1523,596.9249,1028.5044,1496.0734,514.0562,971.8497,1488.4246,663.747,965.1507,1503.2827,589.9299,878.88354,1497.0093,590.4988,968.7907,1530.5809
204.26744,-1729.0288,1045.6786,193.82896,-1908.0443,1062.5162,242.90042,-1752.0012,1048.0615,122.85853,-1743.3372,1047.7893,593.4879,1033.3945,1496.8098,510.5697,976.7581,1489.7622,660.34644,970.04315,1503.4976,586.51074,883.77094,1497.7664,587.3175,973.6774,1531.3604
204.33563,-1728.8091,1045.3323,193.87007,-1907.8438,1062.148,242.95543,-1751.7975,1047.7272,122.91469,-1743.1277,1047.4185,589.97473,1038.2919,1497.5314,507.00784,981.67285,1491.1182,656.8702,974.9443,1503.6698,583.0168,888.66583,1498.5117,584.0753,978.57086,1532.1263
204.40298,-1728.5842,1044.9777,193.91013,-1907.638,1061.7708,243.01004,-1751.5886,1047.3849,122.97062,-1742.9124,1047.0404,586.3903,1043.1964,1498.2385,503.37628,986.5936,1492.4872,653.3227,979.8539,1503.8053,579.4528,893.5681,1499.2457,580.77466,983.47107,1532.879
204.46904,-1728.3547,1044.6154,193.94876,-1907.427,1061.3849,243.06383,-1751.3748,1047.0352,123.02591,-1742.6915,1046.6558,582.7398,1048.1079,1498.9318,499.6808,991.52026,1493.864,649.7085,984.7721,1503.9105,575.8237,898.4777,1499.969,577.41797,988.3781,1533.6185
204.53337,-1728.1208,1044.2458,193.98561,-1907.2112,1060.9911,243.11642,-1751.1561,1046.6786,123.08016,-1742.4652,1046.2653,579.0285,1053.0267,1499.612,495.92728,996.4527,1495.2434,646.03235,989.69867,1503.992,572.13464,903.39453,1500.6823,574.0079,993.292,1534.3455
204.59555,-1727.883,1043.8698,194.02037,-1906.9906,1060.5901,243.16743,-1750.9329,1046.3156,123.13298,-1742.2336,1045.8696,575.26184,1057.9524,1500.2803,492.12177,1001.3908,1496.6201,642.2994,994.6336,1504.056,568.391,908.3184,1501.3864,570.5472,998.2129,1535.0602
204.6552,-1727.6416,1043.4877,194.05269,-1906.7654,1060.1824,243.2165,-1750.7052,1045.9469,123.184,-1741.9971,1045.4694,571.4455,1062.8853,1500.9375,488.27032,1006.33453,1497.9891,638.5147,999.57666,1504.1096,564.59814,913.2493,1502.0823,567.0389,1003.14075,1535.7633
204.71194,-1727.397,1043.1001,194.08228,-1906.5358,1059.7687,243.26329,-1750.4735,1045.5731,123.23285,-1741.7556,1045.0652,567.5852,1067.8251,1501.5846,484.37912,1011.2838,1499.3458,634.68384,1004.5276,1504.1592,560.7617,918.187,1502.771,563.486,1008.0758,1536.4557
204.76547,-1727.1497,1042.7078,194.10886,-1906.302,1059.3499,243.30746,-1750.2377,1045.195,123.279205,-1741.5098,1044.6581,563.68677,1072.772,1502.2227,480.45416,1016.2385,1500.6857,630.81226,1009.4863,1504.2108,556.8874,923.13153,1503.4535,559.8919,1013.0182,1537.1383
204.81543,-1726.9,1042.3114,194.13214,-1906.0642,1058.9266,243.34872,-1749.9982,1044.8131,123.32275,-1741.2594,1044.2488,559.7561,1077.726,1502.8529,476.5016,1021.1988,1502.0045,626.90564,1014.4525,1504.2708,552.98083,928.0827,1504.1307,556.2601,1017.96796,1537.812
