new_x,new_y,new_z,old_x,old_y,old_z,2.49645E12,2.28702896E11,6.0025156E-37,1.45865824E13,9.5905704E11,3.61215662E12,9.42855E-40,2.3877952E-38,0.0,5.0681168E7,825.0839,3220.3982
191.75328373884463,-1753.6591730523983,550.0734501448062,205.88762908985203,-1752.26230803194,550.089852727578,206.64488,-1729.0311,548.2458,200.70679,-1911.2019,562.7062,244.93706,-1753.5702,549.6486,124.7218,-1748.6271,550.0465
191.82944332031428,-1753.7061138448366,549.3984636655285,205.96253890939695,-1752.3039767702014,549.4312387211528,206.71638,-1729.0837,547.59247,200.80246,-1911.2479,562.0177,245.01231,-1753.6078,548.9756,124.79918,-1748.6813,549.3593
191.90373546353942,-1753.7536218548057,548.7034744255277,206.03528764928512,-1752.3458286154103,548.7534891549449,206.78557,-1729.138,546.9203,200.89667,-1911.2942,561.30884,245.08586,-1753.6455,548.2824,124.8747,-1748.736,548.65173
191.97603579193932,-1753.8015850676397,547.985354586347,206.10575243578708,-1752.3878695093174,548.0532945886563,206.85234,-1729.1938,546.22595,200.98926,-1911.3408,560.5764,245.15756,-1753.6833,547.56586,124.94826,-1748.791,547.9208
192.04621989821175,-1753.8504278317746,547.2407578709146,206.17382882916718,-1752.4305980638007,547.3273037385723,206.9166,-1729.2513,545.506,201.08011,-1911.3878,559.8173,245.22731,-1753.7217,546.8227,125.01969,-1748.8468,547.1631
192.11417680873566,-1753.8999595801383,546.466339730428,206.23941276155827,-1752.4737296477772,546.5720590025883,206.97824,-1729.3103,544.757,201.16913,-1911.4353,559.0281,245.295,-1753.7604,546.04956,125.088875,-1748.9033,546.37537
192.17980080246386,-1753.9503444955935,545.6587560596561,206.30244024956718,-1752.517545450946,545.7841153745937,207.03722,-1729.3708,543.97546,201.25616,-1911.4835,558.2055,245.36052,-1753.7997,545.24304,125.155685,-1748.9606,545.5544
192.2429759573023,-1754.0016799104965,544.8144930563167,206.3627996209071,-1752.562169239564,544.9598572473201,207.09343,-1729.4327,543.1577,201.34113,-1911.5325,557.3462,245.42375,-1753.8397,544.3997,125.22,-1749.0189,544.69666
192.30361092019385,-1754.0541224640492,543.9302073963934,206.42042216704942,-1752.6077917517373,544.0958076415054,207.14682,-1729.496,542.30023,201.42389,-1911.5824,556.4467,245.48462,-1753.8806,543.5162,125.28169,-1749.0784,543.7989
192.3615883305079,-1754.1076405832605,543.0023055138001,206.47521810068426,-1752.654513301645,543.1883379570758,207.19731,-1729.5605,541.39935,201.50435,-1911.6333,555.5037,245.54298,-1753.9225,542.5889,125.34065,-1749.139,542.8576
192.4168376737462,-1754.1624071661463,542.0274947189206,206.527121459088,-1752.7024563215618,542.2338292919557,207.24484,-1729.6263,540.4514,201.58241,-1911.6853,554.51385,245.59879,-1753.9655,541.6146,125.396774,-1749.201,541.86957
192.46923565112044,-1754.2184993548685,541.0023035141439,206.5760552584382,-1752.7516079245113,541.2288161190759,207.28934,-1729.6934,539.4529,201.65794,-1911.7385,553.4738,245.6519,-1754.0096,540.5898,125.44994,-1749.2646,540.83136
192.518728827832,-1754.2759937519636,539.9232566278473,206.62194719951458,-1752.802380991256,540.169647943275,207.33076,-1729.7615,538.4001,201.73087,-1911.7932,552.3802,245.70227,-1754.0552,539.51105,125.50008,-1749.3297,539.7396
192.5652222204042,-1754.3350023720977,538.7871910139788,206.66477141241734,-1752.8547750933053,539.0529297783615,207.36908,-1729.8308,537.2896,201.80109,-1911.8494,551.2298,245.7498,-1754.1023,538.3752,125.547066,-1749.3965,538.59125
192.6086345031414,-1754.395522547629,537.5907720833465,206.704425098924,-1752.9087938416312,537.8753127036441,207.4042,-1729.9011,536.118,201.86852,-1911.9071,550.0195,245.7944,-1754.1509,537.1789,125.590836,-1749.4651,537.383
192.64890730798484,-1754.45774917568,536.3308920491943,206.74087608727018,-1752.9647409323823,536.633380889377,207.4361,-1729.9727,534.88184,201.93304,-1911.9667,548.7462,245.83601,-1754.2013,535.91907,125.63132,-1749.5355,536.1119
192.6859740195167,-1754.52179733802,535.0044977513277,206.7740869053618,-1753.0226267775872,535.3240116356383,207.46475,-1730.0453,533.57794,201.99463,-1912.028,547.407,245.87456,-1754.2535,534.5927,125.66843,-1749.6082,534.7749
192.71976797975236,-1754.5875923332692,533.6087862528087,206.80399770631493,-1753.082652915055,533.944223429624,207.4901,-1730.119,532.2033,202.05318,-1912.0912,545.999,245.90997,-1754.3077,533.197,125.70211,-1749.6827,533.3693
192.75025466368513,-1754.6554799574587,532.1409139476842,206.83055771604225,-1753.1450181132982,532.4910832217264,207.5121,-1730.194,530.75494,202.10863,-1912.1565,544.5196,245.94223,-1754.3641,531.7291,125.73231,-1749.7596,531.89233
192.7773746588062,-1754.725366031239,530.5983756230904,206.85376125552324,-1753.2096352144235,530.9618101157818,207.53076,-1730.27,529.23004,202.1609,-1912.224,542.9662,245.97124,-1754.4226,530.1866,125.75898,-1749.8389,530.34155
192.8011068581124,-1754.7973522776188,528.9786985382605,206.87358476720382,-1753.2766951403146,529.3539628607796,207.54605,-1730.3473,527.62616,202.20999,-1912.2937,541.3364,245.99698,-1754.4834,528.5669,125.7821,-1749.9205,528.7146
192.82140862924263,-1754.8715115946131,527.279714956006,206.8899935499806,-1753.346204696167,527.6651953246433,207.55794,-1730.4259,525.9409,202.25583,-1912.3656,539.62823,246.01942,-1754.5465,526.8679,125.80161,-1750.0046,527.00934
192.83827152630076,-1754.947960646045,525.4994180257488,206.90298073390412,-1753.4184675793208,525.893373580611,207.56644,-1730.5057,524.1721,202.29837,-1912.4401,537.83954,246.03853,-1754.6122,525.08765,125.81752,-1750.0912,525.2238
192.85166102849078,-1755.0267547214721,523.6359685198222,206.91250867735616,-1753.49337995366,524.0366360950752,207.5715,-1730.5869,522.3179,202.3376,-1912.5168,535.9686,246.05428,-1754.6804,523.2242,125.829796,-1750.1805,523.35626
192.86159183806262,-1755.1079939068004,521.6877871332039,206.9186219033096,-1753.5710409118533,522.0932957887786,207.57317,-1730.6697,520.3766,202.37349,-1912.5962,534.0139,246.06667,-1754.7512,521.27606,125.838455,-1750.2725,521.4051
192.86804556736467,-1755.1916381407436,519.6535857439677,206.92129504407174,-1753.6515605373027,520.0619820259305,207.57143,-1730.7539,518.3468,202.40604,-1912.6782,531.9741,246.07567,-1754.8247,519.24194,125.84349,-1750.3671,519.3691
192.87103666699772,-1755.2778163286512,517.5321782111581,206.92053025608553,-1753.7349311243142,517.9414998721332,207.56628,-1730.8396,516.2273,202.43524,-1912.7628,529.8481,246.0813,-1754.9009,517.1206,125.84492,-1750.4646,517.24713
192.87058044666256,-1755.3665979886705,515.3227293392997,206.91635666201614,-1753.8213484344726,515.7310242800179,207.55775,-1730.9271,514.0173,202.46109,-1912.8501,527.63495,246.08357,-1754.98,514.91125,125.84276,-1750.5648,515.0383
192.86670048807298,-1755.457944316916,513.0246216934825,206.90881841131255,-1753.9106085364979,513.4298666124203,207.54588,-1731.0164,511.7161,202.48361,-1912.9402,525.33417,246.08249,-1755.0618,512.6132,125.83704,-1750.6678,512.7421
192.85942381426628,-1755.551983905971,510.63749432654106,206.8979099260529,-1754.002923157785,511.0376825206988,207.53067,-1731.1074,509.32336,202.50282,-1913.033,522.9452,246.07808,-1755.1465,510.2262,125.82781,-1750.7738,510.35806
192.84878814383853,-1755.6487389818033,508.1611741364019,206.883678427121,-1754.098271081863,508.55439341959425,207.51216,-1731.2004,506.83902,202.51875,-1913.1285,520.468,246.07039,-1755.2341,507.74994,125.815094,-1750.8827,507.88608
192.83482889010705,-1755.748240890545,505.5957801484955,206.86617101881447,-1754.1967523679582,505.9800960718556,207.4904,-1731.2955,504.26318,202.53142,-1913.2269,517.90265,246.05942,-1755.3247,505.18457,125.79896,-1750.9944,505.32626
192.81760108685523,-1755.8504618983425,502.9416952028446,206.84544576079432,-1754.2981637092776,503.31524474422923,207.46544,-1731.3928,501.59634,202.54088,-1913.3281,515.24945,246.04524,-1755.4181,502.5305,125.77945,-1751.109,502.6789
192.79715020469652,-1755.9554586443974,500.1994871049645,206.82151941289143,-1754.402598974359,500.56047575693805,207.4373,-1731.4922,498.83914,202.54716,-1913.4321,512.5089,246.0279,-1755.5144,499.78824,125.75662,-1751.2266,499.9446
192.773538419667,-1756.0631847008103,497.3699903091942,206.79448984869595,-1754.5100558329177,497.71670618109397,207.40607,-1731.594,495.99252,202.55035,-1913.539,509.68192,246.00742,-1755.6136,496.95865,125.73056,-1751.3469,497.1241
192.74682322577934,-1756.173744225822,494.4543065994304,206.76438430773712,-1754.6206253138173,494.7851211033719,207.37178,-1731.6982,493.0577,202.55048,-1913.6486,506.76938,245.98389,-1755.7158,494.0428,125.70131,-1751.4701,494.2185
192.71707708915375,-1756.2870408317108,491.45365361858785,206.7312785345244,-1754.7340952980173,491.76705083986803,207.3345,-1731.8049,490.03604,202.5476,-1913.7609,503.77258,245.95737,-1755.8208,491.0419,125.66896,-1751.5961,491.22894
192.6843593584784,-1756.4031347699565,488.36955552530543,206.69524910180002,-1754.8504670364555,488.6641168160442,207.2943,-1731.9142,486.9292,202.54181,-1913.876,500.69293,245.9279,-1755.9286,487.95746,125.63358,-1751.725,488.1569
192.64874406320152,-1756.5219353072266,485.2036960078012,206.6563346614106,-1754.969824808884,485.47815237658614,207.25122,-1732.0262,483.73904,202.53314,-1913.9938,497.53207,245.89557,-1756.0393,484.79114,125.59525,-1751.8564,485.004
192.61031342592008,-1756.6435198125437,481.9579761452524,206.6146486036657,-1755.091958372073,482.211144401387,207.20537,-1732.141,480.4676,202.52167,-1914.1141,494.29178,245.86046,-1756.1527,481.54486,125.55404,-1751.9907,481.77206
192.5691199066943,-1756.7678118615202,478.63444581726606,206.57021582866548,-1755.216972189034,478.8653046431417,207.15677,-1732.2585,477.1171,202.50749,-1914.2372,490.97412,245.8226,-1756.2689,478.22064,125.51004,-1752.1276,478.46307
192.52525273453213,-1756.8948134040236,475.23534320325996,206.5231474214108,-1755.3447404888536,475.4429972395329,207.10553,-1732.379,473.68997,202.49065,-1914.3627,487.5812,245.7821,-1756.3878,474.8207,125.46331,-1752.2671,475.0792
192.47877733786606,-1757.0244693773566,471.7630834689076,206.4734964806474,-1755.475161706414,471.946766214695,207.0517,-1732.5024,470.18878,202.47122,-1914.4907,484.1154,245.73901,-1756.5093,471.34747,125.41394,-1752.4092,471.62277
192.42977182405053,-1757.1566857486737,468.2202235516593,206.42131876581283,-1755.608227136869,468.3793297249361,206.99533,-1732.6288,466.6163,202.44928,-1914.6211,480.57913,245.69342,-1756.6334,467.80347,125.36201,-1752.5536,468.09628
192.37829199739616,-1757.2914592184634,464.60941558562934,206.36671073591822,-1755.7438185074711,464.74346838665446,206.93652,-1732.7582,462.97534,202.42488,-1914.7539,476.97504,245.64537,-1756.76,464.19135,125.30757,-1752.7004,464.5023
192.32440768560215,-1757.428816802804,460.9334703745611,206.30972275708373,-1755.88202774662,461.04217414141107,206.87532,-1732.8906,459.26892,202.3981,-1914.8888,473.30585,245.59492,-1756.8892,460.51392,125.25071,-1752.8496,460.84354
192.26817726278722,-1757.5685715469024,457.1952911509816,206.2504164094233,-1756.0224512050913,457.2784458966803,206.81178,-1733.026,455.5001,202.369,-1915.026,469.5744,245.54214,-1757.0206,456.77408,125.19148,-1753.0011,457.12283
192.20966548085528,-1757.7107417516834,453.39787308796593,206.18884814050662,-1756.1653628805905,453.4554666787861,206.74597,-1733.1643,451.67206,202.33762,-1915.1653,465.78366,245.48709,-1757.1545,452.97476,125.12995,-1753.1547,453.34314
192.1489189470194,-1757.8552219092617,449.5443023385109,206.12506563673486,-1756.3104665810777,449.5764156778392,206.67792,-1733.3058,447.78806,202.30403,-1915.3065,461.93658,245.42981,-1757.2906,449.1191,125.06618,-1753.3103,449.50742
192.08597912951052,-1758.002053976531,445.63772183899914,206.05912110921713,-1756.4579394195848,445.64461851133103,206.6077,-1733.4501,443.8514,202.26826,-1915.4497,458.03635,245.37033,-1757.4291,445.2102,125.00021,-1753.468,445.61877
192.02089661039372,-1758.1510171314264,441.68133990987315,205.99106036881298,-1756.6073808715976,441.66339582483374,206.53534,-1733.5973,439.86548,202.23038,-1915.5947,454.08603,245.3087,-1757.5696,441.25128,124.9321,-1753.6276,441.6803
191.95370164784276,-1758.301946964227,437.6783929288389,205.92091772430504,-1756.758670188857,437.636084663529,206.46088,-1733.7473,435.83365,202.19038,-1915.7416,450.0889,245.24495,-1757.712,437.24554,124.86188,-1753.7888,437.69522
191.8844272986335,-1758.455050846781,433.6321599014578,205.84871069914033,-1756.9121017038653,433.5661397191061,206.38434,-1733.9001,431.75937,202.14833,-1915.8899,446.04816,245.1791,-1757.8566,433.19626,124.7896,-1753.9519,433.66672
191.81308476423249,-1758.6100334219063,429.54593055835585,205.77446906185284,-1757.0671688914122,429.456891417929,206.30574,-1734.0557,427.64603,202.10423,-1916.0399,441.96707,245.11115,-1758.0029,429.10672,124.71528,-1754.1166,429.59805
191.73970501499846,-1758.766849439536,425.4229897291956,205.69822942213227,-1757.2240528472005,425.31176761259223,206.22513,-1734.2139,423.49704,202.0581,-1916.1913,437.84894,245.04112,-1758.1511,424.9802,124.638954,-1754.2827,425.49243
191.66429966654212,-1758.925392300645,421.2666440559169,205.61998987436974,-1757.3824484551549,421.1341852233031,206.1425,-1734.3746,419.31586,202.00996,-1916.344,433.69702,244.96902,-1758.3009,420.81998,124.560646,-1754.4503,421.35312
191.58689170824164,-1759.085645746421,417.08015261240826,205.5397733538329,-1757.5424487758992,416.9274419493187,206.05788,-1734.5377,415.10577,201.95982,-1916.498,429.51462,244.89487,-1758.4524,416.62933,124.48038,-1754.6193,417.18335
191.5074557164378,-1759.2473209328,412.86677452391075,205.45756304247027,-1757.7037381758116,412.69492893359336,205.97125,-1734.7031,410.8702,201.90765,-1916.6532,425.305,244.81862,-1758.6053,412.41147,124.398155,-1754.7893,412.98633
191.42601100369757,-1759.4105786572268,408.62972681148585,205.37341546463284,-1757.866505014085,408.43990841373636,205.88268,-1734.8707,406.6124,201.85347,-1916.8094,421.07132,244.74026,-1758.7598,408.16965,124.313995,-1754.9606,408.76523
191.3425587332028,-1759.5750226178836,404.37214440123535,205.2872846986155,-1758.030249237711,404.16554892265503,205.79211,-1735.0404,402.33557,201.79726,-1916.9667,416.8168,244.65982,-1758.9154,403.90695,124.227905,-1755.1327,404.5232
191.25707714347396,-1759.7407142440843,400.09717858160866,205.19920533271804,-1758.1951448069399,399.87512242357747,205.6996,-1735.2118,398.04294,201.73898,-1917.1248,412.54465,244.57722,-1759.0723,399.62656,124.139885,-1755.3058,400.2633
191.1695688010567,-1759.9075005089035,395.8078748576868,205.1091636107403,-1758.3608957828264,395.57165248734964,205.60512,-1735.3851,393.73758,201.67865,-1917.2837,408.25787,244.49248,-1759.2302,395.33145,124.049934,-1755.4797,395.98865
191.0800125120554,-1760.0752700295448,391.5072056820494,205.01715093294658,-1758.5275855743037,391.25819116618175,205.50868,-1735.5599,389.4225,201.61621,-1917.4434,403.95953,244.40555,-1759.3892,391.02463,123.95805,-1755.6542,391.70215
190.988402523977,-1760.243867025535,387.1980845671636,204.92319570325498,-1758.694901929128,386.93765086147727,205.41031,-1735.7361,385.10062,201.55165,-1917.6035,399.6526,244.3164,-1759.549,386.70898,123.864235,-1755.8293,387.40674
190.89472444081719,-1760.413208473462,382.8833703488992,204.8272686741362,-1758.8627436707216,382.61291735968393,205.30998,-1735.9136,380.77484,201.48494,-1917.7643,395.3399,244.22502,-1759.7095,382.38736,123.76848,-1756.0049,383.10526
190.79895327360208,-1760.5830103193732,378.56577656612853,204.72937043868046,-1759.030902708646,378.28671881281133,205.2077,-1736.092,376.44785,201.41605,-1917.9254,391.0243,244.13135,-1759.8705,378.0625,123.67078,-1756.1807,378.8004
190.70107736359157,-1760.7533725632688,374.2479792054746,204.62949356133424,-1759.1994608703446,373.96171017936877,205.10347,-1736.2714,372.1223,201.34492,-1918.0869,386.7085,244.03539,-1760.0321,373.737,123.57111,-1756.3568,374.49493
190.60108195123962,-1760.9240205841247,369.9325549126756,204.52763128380394,-1759.3681320377125,369.6404864333628,204.99728,-1736.4514,367.80078,201.27158,-1918.2487,382.39508,243.9371,-1760.194,369.4135,123.469475,-1756.533,370.19135
190.49896719867425,-1761.0948892544452,365.6219531880102,204.42381968412053,-1759.5367853657215,365.325461140929,204.88918,-1736.6321,363.4857,201.19594,-1918.4106,378.0866,243.83647,-1760.3561,365.09442,123.36587,-1756.7092,365.89215
190.3946963592404,-1761.265800340929,361.3185529816021,204.31799869934247,-1759.7053357811872,361.0190013752075,204.77911,-1736.813,359.17938,201.118,-1918.5725,373.78552,243.73346,-1760.5183,360.78214,123.26027,-1756.8853,361.59973
190.28828204709077,-1761.4366183392026,357.0246276310872,204.21021956412815,-1759.8735628422107,356.72337159582264,204.66713,-1736.994,354.8841,201.03773,-1918.7344,369.49408,243.62808,-1760.6804,356.4789,123.15267,-1757.0612,357.3164
190.17971526011465,-1761.6072423046307,352.7423668415888,204.10044213718012,-1760.0414810678103,352.44067613303736,204.5532,-1737.175,350.60193,200.95511,-1918.8961,365.21454,243.52032,-1760.8424,352.18695,123.04308,-1757.2367,353.04434
190.0690077435778,-1761.7775569230362,348.47380292410753,203.9887427297018,-1760.2089684124226,348.17295822779954,204.43741,-1737.3558,346.3349,200.87013,-1919.0576,360.949,243.41017,-1761.0042,347.9083,122.931496,-1757.4117,348.7856
189.9561515230243,-1761.94736761006,344.22093415168365,203.87507218144842,-1760.3755352481057,343.9221188109656,204.3197,-1737.5363,342.08493,200.78276,-1919.2186,356.69946,243.29765,-1761.1653,343.64493,122.81791,-1757.5863,344.54224
189.84116694894666,-1762.1165187633783,339.9855817521892,203.75948868557398,-1760.541367766126,339.6900200073094,204.20015,-1737.716,337.85382,200.693,-1919.3793,352.46783,243.18277,-1761.3259,339.3987,122.702324,-1757.7601,340.31604
189.72406797081106,-1762.284978092225,335.769557902373,203.64199854083927,-1760.706473928862,335.47836150108304,204.07877,-1737.8948,333.64325,200.60085,-1919.5394,348.25586,243.06554,-1761.486,335.17145,122.58476,-1757.9331,336.10886
189.60487431111787,-1762.4523866025202,331.57446293471673,203.5226433811087,-1760.8702460511042,331.28870572941764,203.9556,-1738.0725,329.4548,200.5063,-1919.6987,344.06525,242.94598,-1761.645,330.96478,122.46523,-1758.1051,331.9223
189.48361796788063,-1762.6188084771254,327.4018837545533,203.40144551943317,-1761.0328834347442,327.122589920058,203.83067,-1738.249,325.28998,200.40936,-1919.8573,339.89755,242.82414,-1761.8031,326.78027,122.34375,-1758.2761,327.758
189.3603387834489,-1762.7840834645604,323.25327462139273,203.27845929870122,-1761.1942938642765,322.98136668036454,203.70404,-1738.4241,321.15012,200.31006,-1920.015,335.7542,242.70006,-1761.9602,322.61945,122.22035,-1758.4459,323.6174
189.23507337109572,-1762.9478854074757,319.1299493144664,203.15373098432283,-1761.353962617441,318.86636965776654,203.57576,-1738.5974,317.03656,200.2084,-1920.1715,331.63657,242.57378,-1762.1158,318.4836,122.09506,-1758.6144,319.50183
189.10786994728932,-1763.1102055907174,315.0332045993504,203.02731288433085,-1761.5121033438488,314.77873971029186,203.44589,-1738.7688,312.9504,200.10442,-1920.3269,327.5459,242.44536,-1762.2701,314.37408,121.96791,-1758.7814,315.41263
188.97877443412375,-1763.2708651491143,310.9641914719583,202.89923899087853,-1761.6685093286412,310.7196511334287,203.31447,-1738.938,308.89282,199.99812,-1920.4811,323.48328,242.31485,-1762.4229,310.29208,121.83895,-1758.9468,311.3509
188.84784876474546,-1763.4296549625037,306.92396130260715,202.76957762166813,-1761.8228940152826,306.69003879259543,203.18156,-1739.105,304.86475,199.88959,-1920.6337,319.44983,242.18233,-1762.5739,306.23865,121.70822,-1759.1104,307.31775
188.71514794923218,-1763.5863248442033,302.91348822993814,202.63838477078042,-1761.975051518287,302.6907975971246,203.04723,-1739.2693,300.86707,199.77882,-1920.7847,315.4464,242.04785,-1762.7229,302.2148,121.57578,-1759.272,303.31418
188.58072994587837,-1763.740865361284,298.9336875431819,202.50572169503513,-1762.1250987479225,298.7227762538287,202.91154,-1739.4309,296.9006,199.6659,-1920.9338,311.47394,241.91148,-1762.87,298.22153,121.44167,-1759.4315,299.34106
188.44468370833724,-1763.8929944349693,294.9853359096529,202.37166299452971,-1762.2726271119836,294.78667229227204,202.77457,-1739.5895,292.96606,199.55084,-1921.0812,307.5331,241.77333,-1763.0148,294.2596,121.30597,-1759.5887,295.39923
188.30705483566192,-1764.04267647498,291.0691915949899,202.2362455482185,-1762.4175606148797,290.8831521739382,202.63635,-1739.745,289.0641,199.43373,-1921.2266,303.62463,241.63345,-1763.1572,290.32983,121.168724,-1759.7437,291.48944
188.16794198553072,-1764.1896128915587,287.1858472781933,202.09956011655697,-1762.5599016038907,287.0127271563212,202.49698,-1739.8971,285.1952,199.31464,-1921.3695,299.74905,241.49196,-1763.2972,286.43286,121.03001,-1759.8959,287.6123
188.02738897402764,-1764.333661667214,283.3359007912629,201.96164471853533,-1762.6992598352601,283.1759044156996,202.35649,-1740.0458,281.3599,199.1936,-1921.5103,295.90692,241.3489,-1763.4344,282.5693,120.889885,-1760.0453,283.76843
187.88549095804757,-1764.4746751110956,279.5198739391533,201.82256714332829,-1762.8355526361827,279.3731249005004,202.21495,-1740.1907,277.55862,199.07071,-1921.6483,292.0986,241.20439,-1763.5687,278.73975,120.74843,-1760.1919,279.95834
187.74232383699857,-1764.6124599081331,275.73814446193114,201.68238650428265,-1762.9687855411205,275.60471025558894,202.07242,-1740.3317,273.79166,198.94603,-1921.7837,288.32452,241.05853,-1763.7001,274.9446,120.605705,-1760.3352,276.18243
187.59796024324163,-1764.7468367881474,271.99112857791334,201.54117536032308,-1763.0984838037018,271.8709214498481,201.92896,-1740.4688,270.05933,198.81966,-1921.9161,284.58487,240.91138,-1763.8281,271.18433,120.4618,-1760.4753,272.44113
187.45247906882526,-1764.8776536751861,268.2791122982313,201.39897466742266,-1763.2247513281986,268.1719982797811,201.78462,-1740.6016,266.36182,198.69164,-1922.0454,280.87994,240.76305,-1763.9528,267.45926,120.31678,-1760.6119,268.73474
187.30595353581774,-1765.0047701888602,264.60232153638844,201.25582946832841,-1763.3473065936994,264.50811343659393,201.63943,-1740.7302,262.69934,198.56207,-1922.1715,277.20987,240.61363,-1764.0739,263.76962,120.17072,-1760.7449,265.0635
187.1584684679004,-1765.1279498801623,260.9610004629363,201.11182207450463,-1763.4659696972644,260.8793785060301,201.49347,-1740.8544,259.072,198.43105,-1922.2942,273.57477,240.46321,-1764.1912,260.11572,120.0237,-1760.874,261.42767
187.0100857539729,-1765.247064702473,257.3552684958886,200.9669742781101,-1763.5806531122773,257.2858421965013,201.34676,-1740.974,255.47984,198.29863,-1922.4132,269.97467,240.31187,-1764.3046,256.4977,119.875786,-1760.9991,257.8274
186.8608969766893,-1765.3619504729304,253.78521967934404,200.82133411757505,-1763.6910828999878,253.72757585898026,201.19933,-1741.089,251.92296,198.16495,-1922.5283,266.4096,240.15973,-1764.4138,252.91568,119.727066,-1761.1201,254.26276
186.710972190646,-1765.4724984763811,250.25092136637005,200.67493574342893,-1763.7973664109832,250.20454824661235,201.05122,-1741.1992,248.4013,198.03004,-1922.6395,262.87955,240.00687,-1764.5189,249.36975,119.57762,-1761.2367,250.73387
186.56037922822836,-1765.5785565446295,246.75239624745336,200.527838795092,-1763.899129704089,246.71673306325624,200.90247,-1741.3047,244.91489,197.89404,-1922.7465,259.38437,239.85336,-1764.6195,245.85995,119.42752,-1761.3489,247.24075
186.4092134839638,-1765.6798915281797,243.2896131297967,200.380068821782,-1763.9962923647804,243.26401980988933,200.7531,-1741.4053,241.4636,197.75703,-1922.8491,255.92401,239.69934,-1764.7155,242.38628,119.276855,-1761.4563,243.78339
186.25753423634524,-1765.776412142187,239.86250877573292,200.23167762200276,-1764.0885706241625,239.846301629239,200.60315,-1741.501,238.04735,197.61911,-1922.9471,252.49834,239.54486,-1764.8066,238.94868,119.1257,-1761.559,240.36174
186.10543290504805,-1765.868032529334,236.47100806100912,200.08268773057785,-1764.1761790342525,236.46349890033076,200.45264,-1741.5917,234.66605,197.48036,-1923.0405,249.10716,239.39005,-1764.893,235.5471,118.974144,-1761.6566,236.97572
185.9529881659589,-1765.9545412145799,233.11499307586723,199.933138792406,-1764.2586432709481,233.11540307305785,200.30159,-1741.6774,231.31952,197.3409,-1923.129,245.75034,239.235,-1764.9742,232.18141,118.82228,-1761.7491,233.62526
185.80028683639273,-1766.0358981366398,229.79430388955416,199.78309853127962,-1764.3360676928264,229.8018786878092,200.15007,-1741.7579,228.00761,197.20082,-1923.2125,242.42766,239.0798,-1765.0503,228.85147,118.6702,-1761.8364,230.31018
185.64742247163144,-1766.1120206454657,226.50878449101725,199.6326151628969,-1764.4082694062329,226.52271668176118,199.99811,-1741.8336,224.73016,197.06023,-1923.2908,239.13889,238.92458,-1765.1211,225.55711,118.51799,-1761.9183,227.03035
185.49446792487345,-1766.1827272082442,223.25825008848557,199.4817154057922,-1764.4750716462493,223.27772010032933,199.84573,-1741.904,221.48695,196.91924,-1923.3638,235.88382,238.76941,-1765.1864,222.29817,118.36575,-1761.9948,223.78558
185.34154951994142,-1766.2480020254313,220.04248344612017,199.3305173624775,-1764.5364715830424,220.0666688359564,199.69304,-1741.9696,218.2778,196.77797,-1923.4314,232.66222,238.61444,-1765.2462,219.0744,118.21359,-1762.0656,220.57567
185.18876021213927,-1766.3076948244402,216.86125494846857,199.17905578878475,-1764.5923898711003,216.88933314039545,199.54007,-1742.0299,215.10245,196.63654,-1923.4933,229.47382,238.45978,-1765.3004,215.88559,118.061615,-1762.1307,217.40039
185.03620146268977,-1766.3617890273536,213.71432235567406,199.02741947604767,-1764.6426258749373,213.745477983073,199.3869,-1742.0852,211.96071,196.49504,-1923.5496,226.31837,238.30554,-1765.3488,212.73148,117.90993,-1762.1901,214.25949
184.8839888107214,-1766.4101667988548,210.60142549543576,198.87571395918712,-1764.6871894662493,210.63483002819856,199.23363,-1742.1355,208.8523,196.35362,-1923.6001,223.19562,238.15184,-1765.3914,209.6118,117.75865,-1762.2435,211.15273
184.73224667976916,-1766.4527661644547,207.52229354216527,198.7240326256291,-1764.725988529378,207.55717672509405,199.08035,-1742.1805,205.777,196.21242,-1923.6448,220.1053,237.99881,-1765.4281,206.52629,117.60791,-1762.291,208.0798
184.58109699438901,-1766.4896601686737,204.47664036096694,198.5724890190271,-1764.7591168132255,204.51223120369033,198.92717,-1742.2206,202.73454,196.07155,-1923.6835,217.04715,237.84659,-1765.459,203.47462,117.45782,-1762.3325,205.04045
184.43066975458098,-1766.5206546321626,201.46417665767012,198.42121066776193,-1764.7863719865038,201.49976666170335,198.77422,-1742.2554,199.72469,195.93114,-1923.7162,214.02087,237.69531,-1765.4839,200.45651,117.30851,-1762.3679,202.03435
184.281103723222,-1766.5458039857506,198.48458501003958,198.27030745937026,-1764.8077602314195,198.5194703045673,198.6216,-1742.2852,196.74715,195.79134,-1923.7428,211.02621,237.54512,-1765.5028,197.47162,117.160126,-1762.3972,199.06119
184.13253330984944,-1766.5651486098268,195.5375643569991,198.11992984098487,-1764.8234697361038,195.5711160122137,198.46947,-1742.3098,193.80167,195.65228,-1923.7633,208.06288,237.39615,-1765.5159,194.51964,117.012794,-1762.4204,196.12065
183.9851091387093,-1766.5785295103112,192.62278024468569,197.97020753576803,-1764.8331048309442,192.65437292475468,198.31795,-1742.3292,190.88795,195.51411,-1923.7777,205.13058,237.24857,-1765.5228,191.60022,116.86666,-1762.4375,193.21239
183.8389900498822,-1766.58606435626,189.73989986835852,197.82133474720501,-1764.8369499086818,189.7690059435653,198.16724,-1742.3436,188.00575,195.377,-1923.7859,202.22903,237.10252,-1765.5238,188.71301,116.72188,-1762.4484,190.33604
