new_x,new_y,new_z,old_x,old_y,old_z,,,,,,,,,,,,
196.85808545454546,-1726.26026969697,1043.710528787879,197.06977940559042,-1726.609532279061,1043.4090837021545,198.27467,-1706.7043,1041.9434,187.46391,-1885.302,1055.0941,236.69963,-1728.9697,1043.9344,116.72765,-1720.2428,1043.8982
196.85588333333337,-1725.8680060606061,1043.9521409090912,197.06809241239034,-1726.2162961131269,1043.6558291007677,198.27243,-1706.3125,1042.1986,187.46584,-1884.9104,1055.2744,236.69716,-1728.5758,1044.1799,116.7251,-1719.8528,1044.1211
196.84555780303032,-1725.4800378787882,1044.1904681818182,197.05801324999877,-1725.82743666772,1043.8989727865473,198.26178,-1705.9252,1042.4498,187.45949,-1884.5227,1055.4543,236.68674,-1728.1863,1044.4214,116.714645,-1719.4666,1044.3428
196.82681348484851,-1725.096625757576,1044.4249742424245,197.03925632259217,-1725.4431630314907,1044.1380638625467,198.24242,-1705.5427,1042.6965,187.44464,-1884.1392,1055.6338,236.66808,-1727.8014,1044.6583,116.69597,-1719.0845,1044.5627
196.79936651515155,-1724.7181833333334,1044.6552560606062,197.01156892884381,-1725.0638032865454,1044.3724843840364,198.21408,-1705.1656,1042.9381,187.42104,-1883.7603,1055.8123,236.64088,-1727.4214,1044.8903,116.66879,-1718.7068,1044.7806
196.76298969696973,-1724.3450227272729,1044.880590909091,196.97472990465675,-1724.689662030652,1044.6014739406437,198.17653,-1704.7943,1043.1738,187.3885,-1883.3862,1055.9894,236.60492,-1727.0466,1045.1166,116.63286,-1718.3337,1044.996
196.7174666666667,-1723.9775787878789,1045.100546969697,196.92855443756284,-1724.3211705624694,1044.824558108759,198.12958,-1704.4292,1043.4031,187.3469,-1883.0172,1056.1648,236.55995,-1726.6774,1045.3369,116.58796,-1717.9658,1045.2083
196.66265242424248,-1723.6159787878792,1045.3147075757577,196.87289376975488,-1723.9583425463663,1045.0412269970952,198.07306,-1704.0706,1043.6255,187.2961,-1882.6537,1056.3381,236.50586,-1726.3138,1045.5508,116.53392,-1717.6031,1045.4172
196.59840893939395,-1723.2606287878789,1045.5227000000002,196.80761950185607,-1723.601590468144,1045.2510064215792,198.00684,-1703.7189,1043.8405,187.23601,-1882.2958,1056.509,236.44249,-1725.9562,1045.7579,116.47062,-1717.2461,1045.6226
196.52465912121215,-1722.911746969697,1045.7239212121212,196.73269155084253,-1723.251045160892,1045.4532227818165,197.93086,-1703.3745,1044.0474,187.16661,-1881.9438,1056.6772,236.36975,-1725.6047,1045.9578,116.397964,-1716.8949,1045.8236
196.44137219696972,-1722.5696015151518,1045.9181424242427,196.64808673191564,-1722.9069980740153,1045.647658815694,197.8451,-1703.0376,1044.246,187.08789,-1881.5981,1056.8423,236.28761,-1725.2596,1046.1501,116.315895,-1716.5498,1046.0203
196.34852681818182,-1722.2343803030303,1046.1049106060607,196.55377143417337,-1722.5695891794464,1045.833727787284,197.74951,-1702.7085,1044.4357,186.99988,-1881.2587,1057.0039,236.19606,-1724.921,1046.3346,116.22441,-1716.211,1046.212
196.24618606060608,-1721.9064030303032,1046.283856060606,196.44985266863017,-1722.239091398545,1046.0111498270887,197.6442,-1702.3875,1044.6162,186.90265,-1880.9259,1057.1619,236.09514,-1724.5892,1046.5107,116.12353,-1715.8789,1046.3986
196.1343981818182,-1721.5857545454548,1046.4548227272728,196.33635660375083,-1721.9156580860385,1046.1795941459297,197.52919,-1702.0747,1044.7872,186.7963,-1880.5999,1057.3157,235.98491,-1724.2643,1046.6786,116.01332,-1715.5535,1046.5796
196.01330315151517,-1721.272628787879,1046.617337878788,196.21345485778724,-1721.5992482567979,1046.3387419257695,197.40463,-1701.7705,1044.9484,186.68095,-1880.2809,1057.4651,235.86551,-1723.9463,1046.8375,115.893906,-1715.235,1046.7548
195.88304530303034,-1720.9672242424244,1046.7712242424243,196.08131627804906,-1721.2901985941533,1046.4883201311657,197.2707,-1701.475,1045.0995,186.55681,-1879.969,1057.6099,235.73705,-1723.6355,1046.9875,115.76542,-1714.9236,1046.9237
195.743821969697,-1720.6695651515151,1046.9162606060609,195.9401208937055,-1720.9885152421753,1046.6280274096841,197.12758,-1701.1882,1045.2402,186.42406,-1879.6643,1057.7498,235.59975,-1723.3319,1047.1284,115.62805,-1714.6194,1047.0862
195.5958501515152,-1720.3799318181818,1047.052346969697,195.79009939111663,-1720.694481922243,1046.7579059647442,196.9755,-1700.9104,1045.3706,186.28293,-1879.3671,1057.8844,235.45381,-1723.0358,1047.26,115.48202,-1714.3226,1047.2421
195.43940393939397,-1720.098207575758,1047.1791151515154,195.63153085154534,-1720.4079198606823,1046.87748842218,196.81474,-1700.6414,1045.4902,186.1337,-1879.0773,1058.0135,235.29951,-1722.747,1047.3821,115.32758,-1714.0334,1047.3909
195.2747810606061,-1719.8244727272727,1047.296534848485,195.46472540812206,-1720.1289027899616,1046.9869381291908,196.64561,-1700.3813,1045.5992,185.97667,-1878.795,1058.137,235.13713,-1722.4656,1047.4945,115.16504,-1713.7518,1047.5325
195.10231969696974,-1719.5588439393941,1047.404546969697,195.2900371911983,-1719.8576421424598,1047.086120884681,196.46848,-1700.1301,1045.6975,185.81216,-1878.5206,1058.2544,234.967,-1722.1918,1047.5973,114.9947,-1713.4779,1047.6667
194.92236393939396,-1719.3013712121215,1047.5030363636365,195.10779366554044,-1719.5942453333603,1047.174955136124,196.28368,-1699.8878,1045.785,185.64055,-1878.2539,1058.3657,234.78946,-1721.9257,1047.6904,114.81693,-1713.2118,1047.7933
194.7353131515152,-1719.051843939394,1047.5919878787881,194.91841382097485,-1719.338379122803,1047.2535838821627,196.09163,-1699.6542,1045.8619,185.46217,-1877.9949,1058.4707,234.6049,-1721.667,1047.7737,114.632126,-1712.9534,1047.9121
194.5415951515152,-1718.810375757576,1047.6714681818182,194.72231791018814,-1719.0903442953893,1047.322104453663,195.89278,-1699.4291,1045.9283,185.27745,-1877.7438,1058.5692,234.41374,-1721.416,1047.8473,114.44069,-1712.703,1048.0231
194.34164507575758,-1718.5768681818183,1047.7413136363637,194.51993861544827,-1718.850035591386,1047.3803966397556,195.68756,-1699.2125,1045.9841,185.08679,-1877.5006,1058.661,234.21642,-1721.1726,1047.9111,114.243065,-1712.4603,1048.1259
194.13593515151518,-1718.3512545454548,1047.8018000000002,194.3117702728393,-1718.617431606148,1047.4289164598829,195.47649,-1699.004,1046.0298,184.89066,-1877.2653,1058.746,234.01337,-1720.9368,1047.9653,114.03972,-1712.2257,1048.2206
193.9249507575758,-1718.1335106060608,1047.852881818182,194.09827255616457,-1718.3926362212385,1047.4675597034459,195.26004,-1698.8036,1046.0653,184.6895,-1877.0378,1058.824,233.8051,-1720.7087,1048.01,113.83113,-1711.9989,1048.307
193.70920939393943,-1717.9234030303032,1047.8947212121213,193.8799728780973,-1718.1755066081987,1047.496797444444,195.03877,-1698.6107,1046.0911,184.48378,-1876.8182,1058.895,233.59209,-1720.4882,1048.0452,113.61782,-1711.78,1048.385
193.48922772727275,-1717.7208939393943,1047.9274287878789,193.65740579509014,-1717.9658397847547,1047.51668503017,194.8132,-1698.4254,1046.1073,184.27399,-1876.6066,1058.9589,233.37486,-1720.2751,1048.071,113.4003,-1711.569,1048.4548
193.26555295454546,-1717.5258666666668,1047.9513045454546,193.43107187780498,-1717.7639179892992,1047.5277216981533,194.58388,-1698.2472,1046.1144,184.06064,-1876.4027,1059.0157,233.15396,-1720.0697,1048.0878,113.179115,-1711.3657,1048.5162
193.03873803030308,-1717.3381984848486,1047.9663803030305,193.20155399768464,-1717.5695213398112,1047.5299807416252,194.3514,-1698.0759,1046.1125,183.84422,-1876.2067,1059.0653,232.92992,-1719.8718,1048.0956,112.95481,-1711.1702,1048.5692
192.80933272727276,-1717.1578424242425,1047.9729772727273,192.96939277109462,-1717.3827135615134,1047.5240274195603,194.11632,-1697.9113,1046.1022,183.62526,-1876.0183,1059.1078,232.70328,-1719.6815,1048.0946,112.72794,-1710.9825,1048.6139
192.5779057575758,-1716.9844363636364,1047.9713090909092,192.73513984382214,-1717.2032148250094,1047.509967394495,193.87921,-1697.7528,1046.0836,183.40428,-1875.8378,1059.1432,232.47461,-1719.4985,1048.0852,112.49908,-1710.8024,1048.6504
192.3450322727273,-1716.818028787879,1047.9616454545455,192.49938748175722,-1717.0311562163643,1047.488432605141,193.64069,-1697.6003,1046.0574,183.18178,-1875.6649,1059.1714,232.24446,-1719.323,1048.0675,112.26879,-1710.63,1048.6786
192.1112763636364,-1716.6585045454547,1047.94415,192.26267730778724,-1716.8664450084163,1047.45953479171,193.4013,-1697.4537,1046.0237,182.95831,-1875.4996,1059.1926,232.01341,-1719.1549,1048.0417,112.03765,-1710.4651,1048.6987
191.87722757575756,-1716.5055833333336,1047.919284848485,192.02561379412418,-1716.7088722752574,1047.4237490410615,193.16167,-1697.3125,1045.983,182.73439,-1875.3419,1059.2069,231.78203,-1718.994,1048.0084,111.80623,-1710.3076,1048.7109
191.6434253030303,-1716.3592863636368,1047.8873560606062,191.78870544460742,-1716.5586045135485,1047.3816597609282,192.92233,-1697.1765,1045.9359,182.51054,-1875.1917,1059.2145,231.55086,-1718.8405,1047.9678,111.57509,-1710.1576,1048.7152
191.41045909090911,-1716.2194863636364,1047.8485106060607,191.5525829089256,-1716.415412043732,1047.333420574279,192.68391,-1697.0457,1045.8826,182.28728,-1875.0488,1059.2153,231.32047,-1718.6942,1047.92,111.3448,-1710.0149,1048.7118
191.17886166666668,-1716.085966666667,1047.80316969697,191.3177639731222,-1716.279192568196,1047.2795581492849,192.44695,-1696.9196,1045.8236,182.06512,-1874.9133,1059.2098,231.09138,-1718.555,1047.8655,111.11591,-1709.8795,1048.7008
190.94920621212123,-1715.9587712121215,1047.7517151515153,191.08480245198115,-1716.1501315203823,1047.2204441060783,192.21202,-1696.7982,1045.7593,181.84457,-1874.7853,1059.198,230.86418,-1718.4231,1047.8047,110.88898,-1709.7512,1048.6826
190.7220072727273,-1715.8377060606063,1047.6943560606064,190.85423986061178,-1716.0279047491756,1047.1564409618104,191.97966,-1696.6813,1045.6901,181.62613,-1874.6643,1059.18,230.63936,-1718.2982,1047.7378,110.66453,-1709.6301,1048.6571
190.49779333333333,-1715.7227590909092,1047.631515151515,190.62659784805365,-1715.9126088328364,1047.0878747988315,191.75041,-1696.5688,1045.6163,181.41026,-1874.5504,1059.1562,230.41745,-1718.1804,1047.6653,110.44308,-1709.5161,1048.6248
190.2770759090909,-1715.6138560606064,1047.5635575757578,190.40242242049086,-1715.8041226042722,1047.0152940161345,191.52481,-1696.4607,1045.5385,181.19748,-1874.4437,1059.1268,230.19894,-1718.0696,1047.5875,110.22513,-1709.409,1048.5858
190.06035469696974,-1715.5108,1047.4907621212121,190.1822032952704,-1715.7022485492867,1046.93890736246,191.30336,-1696.3567,1045.4569,180.98824,-1874.344,1059.092,229.98434,-1717.9656,1047.5048,110.01117,-1709.3088,1048.5403
189.84810181818185,-1715.4137500000002,1047.4134863636366,189.96643184898863,-1715.6070472681047,1046.8591914144135,191.08655,-1696.2571,1045.372,180.78294,-1874.2511,1059.0522,229.77411,-1717.8685,1047.4175,109.80168,-1709.2156,1048.4885
189.64077060606064,-1715.3225272727273,1047.3319924242426,189.75557496234742,-1715.5185440062153,1046.7762793252389,190.87486,-1696.1616,1045.2839,180.58208,-1874.1652,1059.0076,229.56868,-1717.7783,1047.3259,109.5971,-1709.129,1048.4309
189.4388166666667,-1715.237234848485,1047.2468075757577,189.5501223576081,-1715.436517770662,1046.6906994713288,190.66876,-1696.0706,1045.1932,180.38603,-1874.0858,1058.9585,229.36852,-1717.6948,1047.2307,109.39785,-1709.0493,1048.3676
189.2426466666667,-1715.157781818182,1047.157981818182,189.35048644767093,-1715.3611513719147,1046.6026060914598,190.46869,-1695.9838,1045.1,180.19519,-1874.0133,1058.9052,229.174,-1717.6182,1047.1318,109.20435,-1708.9761,1048.2988
189.05265303030308,-1715.084081818182,1047.0660803030303,189.15709938054732,-1715.2919608578738,1046.5124125845239,190.27504,-1695.9015,1045.0048,180.00996,-1873.9473,1058.8479,228.98552,-1717.548,1047.0299,109.01698,-1708.9095,1048.225
188.8692237878788,-1715.0163212121215,1046.971243939394,188.9703729575954,-1715.2292419538278,1046.4201839370392,190.08824,-1695.8239,1044.9076,179.83067,-1873.8877,1058.7871,228.80345,-1717.4845,1046.9253,108.8361,-1708.8495,1048.1462
188.69271136363636,-1714.954310606061,1046.8737727272728,188.79068628784287,-1715.1726833329276,1046.3262025115027,189.90866,-1695.7509,1044.8087,179.65765,-1873.8346,1058.7231,228.62814,-1717.4274,1046.8182,108.66204,-1708.7959,1048.0629
188.52344363636365,-1714.898181818182,1046.774093939394,188.61840140960263,-1715.1223798786,1046.2309180150494,189.73665,-1695.6829,1044.7086,179.49124,-1873.7877,1058.6561,228.4599,-1717.3768,1046.7091,108.49512,-1708.7485,1047.9753
188.36173348484851,-1714.8479363636366,1046.6723242424243,188.45387714026413,-1715.0781244354187,1046.1343501406445,189.57256,-1695.62,1044.6073,179.33171,-1873.7471,1058.5865,228.29903,-1717.3325,1046.5981,108.33562,-1708.7075,1047.8837
188.20783924242426,-1714.80366969697,1046.5689045454549,188.29739859551285,-1715.0400591594084,1046.0367025697428,189.41667,-1695.5625,1044.505,179.17934,-1873.7125,1058.5146,228.14577,-1717.2946,1046.486,108.18379,-1708.6727,1047.7883
188.062036969697,-1714.7653212121215,1046.4639818181818,188.1492770041486,-1715.0078281270855,1045.938243267685,189.26927,-1695.5106,1044.402,179.03433,-1873.684,1058.4408,228.0004,-1717.2628,1046.3726,108.03989,-1708.644,1047.6896
187.9245425757576,-1714.7328712121216,1046.3577212121213,188.00979151918122,-1714.9813737210166,1045.8388778496221,189.13063,-1695.4645,1044.2982,178.89693,-1873.6613,1058.3652,227.8631,-1717.237,1046.2584,107.9041,-1708.6212,1047.5876
187.79554530303034,-1714.706446969697,1046.250634848485,187.8791446533889,-1714.9607753323598,1045.7391771542586,189.00095,-1695.4244,1044.1942,178.76732,-1873.6443,1058.2882,227.73405,-1717.2173,1046.1438,107.77661,-1708.6044,1047.4829
187.6752422727273,-1714.6859787878789,1046.142746969697,187.7575687298123,-1714.9458457335077,1045.6389785562549,188.88045,-1695.3905,1044.0898,178.64565,-1873.6329,1058.2102,227.61345,-1717.2035,1046.029,107.65758,-1708.5933,1047.3755
187.5637581818182,-1714.6715333333336,1046.0344333333333,187.6452511897416,-1714.936380499453,1045.5386262486309,188.76929,-1695.3632,1043.9854,178.53204,-1873.6271,1058.1315,227.5014,-1717.1954,1045.9144,107.54712,-1708.5879,1047.2657
187.46120893939397,-1714.6630424242426,1045.925834848485,187.54231309604685,-1714.932409969179,1045.4380348002528,188.66759,-1695.3425,1043.8809,178.42665,-1873.6267,1058.0521,227.39801,-1717.193,1045.8002,107.44534,-1708.5879,1047.154
187.3676862121212,-1714.6606590909093,1045.8171545454547,187.44891369047474,-1714.9338070061392,1045.3374148763985,188.57549,-1695.3289,1043.7765,178.32951,-1873.6315,1057.9727,227.30334,-1717.1962,1045.6866,107.35232,-1708.5934,1047.0405
187.28323893939398,-1714.664063636364,1045.7086727272729,187.3651036383507,-1714.9402945472582,1045.2369237060875,188.49304,-1695.3221,1043.6724,178.24069,-1873.6412,1057.8931,227.21745,-1717.2047,1045.574,107.26808,-1708.604,1046.9255
187.20791393939396,-1714.6734712121215,1045.6005272727275,187.29096732760345,-1714.9518668412752,1045.1366660247832,188.4203,-1695.3226,1043.5687,178.16022,-1873.6561,1057.8138,227.14038,-1717.2185,1045.4625,107.19266,-1708.6198,1046.8092
187.1416966666667,-1714.6887015151515,1045.4930454545456,187.2265204435342,-1714.9683317478555,1045.0368521208532,188.35728,-1695.3304,1043.4656,178.08809,-1873.6757,1057.7352,227.0721,-1717.2374,1045.3525,107.12603,-1708.6404,1046.692
187.0845613636364,-1714.7097818181821,1045.38625,187.17175612744097,-1714.9897036558693,1044.9373879924785,188.30397,-1695.3456,1043.363,178.02429,-1873.6998,1057.6573,227.01257,-1717.2614,1045.2441,107.06816,-1708.6658,1046.574
187.03645681818185,-1714.7365757575758,1045.2804954545454,187.12662511501213,-1715.015689001038,1044.8385301882638,188.2603,-1695.3683,1043.2612,177.96873,-1873.7285,1057.5803,226.96176,-1717.2902,1045.1377,107.019,-1708.6957,1046.4556
186.99729272727274,-1714.7689378787882,1045.1759318181819,187.09105486100884,-1715.0461854532205,1044.7405084445563,188.2262,-1695.3983,1043.1604,177.92137,-1873.7615,1057.5046,226.91957,-1717.3237,1045.0334,106.97843,-1708.73,1046.3369
186.96696545454546,-1714.8068060606063,1045.0727242424243,187.06494658089457,-1715.0810124038621,1044.64321036765,188.20155,-1695.4359,1043.0605,177.88206,-1873.7985,1057.4303,226.88591,-1717.3617,1044.9315,106.94636,-1708.7683,1046.2183
186.9453287878788,-1714.850090909091,1044.9710439393941,187.04816811679473,-1715.120183215169,1044.5468352860871,188.18623,-1695.4808,1042.9617,177.85071,-1873.8395,1057.3574,226.86061,-1717.4042,1044.8322,106.92263,-1708.8107,1046.0999
186.93222212121213,-1714.8985272727275,1044.8710484848486,187.04054256063924,-1715.163292676526,1044.4514950460057,188.18004,-1695.533,1042.8641,177.82712,-1873.8843,1057.2864,226.84355,-1717.4508,1044.7356,106.90708,-1708.8567,1045.982
186.92745333333335,-1714.951925757576,1044.7729515151516,187.0418843557267,-1715.2101371600306,1044.3574236359793,188.18279,-1695.5923,1042.768,177.81114,-1873.9325,1057.217,226.83453,-1717.5013,1044.6418,106.89952,-1708.9062,1045.865
186.93079606060607,-1715.0103090909092,1044.6769090909092,187.05191014756358,-1715.260972704231,1044.2645465484595,188.19421,-1695.6586,1042.6732,177.80255,-1873.9841,1057.1499,226.83336,-1717.5559,1044.5513,106.89973,-1708.9591,1045.7489
186.94201681818186,-1715.0732484848488,1044.5830484848486,187.07041256138018,-1715.3151743191606,1044.1731461218642,188.21407,-1695.7316,1042.5801,177.80113,-1874.039,1057.0847,226.83981,-1717.614,1044.464,106.90746,-1709.015,1045.6339
186.9608353030303,-1715.1405924242426,1044.491493939394,187.09705308016012,-1715.372856265907,1044.0832221467526,188.24205,-1695.811,1042.4886,177.80661,-1874.0967,1057.0219,226.85362,-1717.6757,1044.38,106.92246,-1709.0736,1045.5205
186.9869681818182,-1715.212066666667,1044.4024515151516,187.1315369860954,-1715.4335545347767,1043.9949176282053,188.27783,-1695.8966,1042.3989,177.81874,-1874.1571,1056.9614,226.87454,-1717.7405,1044.2997,106.94444,-1709.1349,1045.4086
187.02010121212123,-1715.287554545455,1044.316037878788,187.17350536873073,-1715.497353352676,1043.9084422256487,188.32106,-1695.9882,1042.3112,177.83722,-1874.2201,1056.9033,226.90228,-1717.8085,1044.223,106.9731,-1709.1985,1045.2986
187.05989424242426,-1715.3666272727273,1044.2322636363638,187.22256841225888,-1715.5638959997282,1043.8236443586845,188.37135,-1696.0852,1042.2253,177.86176,-1874.2854,1056.8477,226.93654,-1717.8793,1044.15,107.0081,-1709.2642,1045.1907
187.10599454545456,-1715.4491045454547,1044.1514363636365,187.27833617903718,-1715.633082621164,1043.7408977986531,188.42831,-1696.1874,1042.1416,177.89201,-1874.3528,1056.7947,226.97699,-1717.9528,1044.081,107.04911,-1709.3317,1045.0851
187.1580204848485,-1715.5345969696973,1044.0734803030305,187.34038314495174,-1715.7046321034193,1043.6601354540742,188.49152,-1696.2942,1042.06,177.92764,-1874.422,1056.7443,227.02327,-1718.0287,1044.0159,107.095764,-1709.4008,1044.9818
187.21556780303032,-1715.6228560606062,1043.998637878788,187.40821944403046,-1715.7784564361416,1043.5816353884727,188.56049,-1696.4052,1041.9808,177.9683,-1874.4929,1056.6964,227.07504,-1718.1069,1043.9548,107.147675,-1709.4712,1044.8813
187.27823772727277,-1715.7135090909092,1043.926881818182,187.4814009922902,-1715.8541827917932,1043.5053377723839,188.63477,-1696.5199,1041.9039,178.01364,-1874.5652,1056.6512,227.13193,-1718.187,1043.8977,107.20447,-1709.5428,1044.7836
187.34559260606062,-1715.8062863636364,1043.8584242424245,187.55942674453837,-1715.9317125994753,1043.4315502883983,188.71387,-1696.6378,1041.8296,178.06326,-1874.6387,1056.6088,227.19354,-1718.2689,1043.8447,107.265724,-1709.6154,1044.689
187.4171816666667,-1715.900775757576,1043.7932000000003,187.64177289998878,-1716.0107880278908,1043.3601795356835,188.79726,-1696.7584,1041.7578,178.1168,-1874.7131,1056.569,227.25946,-1718.3523,1043.7958,107.33103,-1709.6885,1044.5974
187.49256272727274,-1715.9966363636365,1043.7313257575759,187.72794540798836,-1716.0911055881081,1043.2914342060658,188.88445,-1696.8811,1041.6887,178.17386,-1874.7883,1056.5319,227.32928,-1718.4369,1043.7509,107.39996,-1709.7621,1044.5092
187.57126893939397,-1716.0935742424244,1043.6729121212122,187.81737760223479,-1716.1725932514746,1043.225426222042,188.97488,-1697.0054,1041.6224,178.23404,-1874.864,1056.4974,227.40259,-1718.5226,1043.7101,107.47209,-1709.8359,1044.4246
187.65283200000002,-1716.1911166666666,1043.617940909091,187.90955221682177,-1716.254864324484,1043.162283789173,189.06804,-1697.1305,1041.559,178.29695,-1874.9401,1056.4656,227.47894,-1718.609,1043.6733,107.546974,-1709.9098,1044.3435
187.73676878787882,-1716.2889621212125,1043.5664621212122,188.00389547200908,-1716.3377522936514,1043.1020051682665,189.16335,-1697.256,1041.4985,178.3622,-1875.0162,1056.4363,227.5579,-1718.6959,1043.6405,107.62418,-1709.9835,1044.2662
187.82261060606064,-1716.3867409090913,1043.5185939393941,188.09984401042234,-1716.4211507362766,1043.044931219225,189.26027,-1697.3811,1041.4412,178.42938,-1875.0923,1056.4097,227.63905,-1718.7832,1043.6116,107.70326,-1710.0568,1044.1929
187.90987166666667,-1716.4841090909094,1043.474259090909,188.19687906848054,-1716.5046878323922,1042.9910148321483,189.35826,-1697.5055,1041.3871,178.49812,-1875.168,1056.3854,227.72191,-1718.8705,1043.5865,107.78379,-1710.1294,1044.1235
187.99808848484852,-1716.580709090909,1043.4335348484851,188.29444556285205,-1716.5880945722508,1042.9403307582872,189.45677,-1697.6285,1041.3362,178.56804,-1875.2432,1056.3638,227.80608,-1718.9575,1043.5652,107.86532,-1710.2014,1044.0583
188.0867706060606,-1716.6762545454549,1043.396375757576,188.39197285196377,-1716.6713752201183,1042.8929636695032,189.55525,-1697.7495,1041.2886,178.63873,-1875.3177,1056.3444,227.89108,-1719.0442,1043.5475,107.94743,-1710.2725,1043.9974
188.1754806060606,-1716.770243939394,1043.362831818182,188.48896476816464,-1716.7539567816773,1042.8490266280035,189.65318,-1697.868,1041.2444,178.70984,-1875.3914,1056.3275,227.97652,-1719.13,1043.5334,108.02972,-1710.3423,1043.9408
188.2637647727273,-1716.86251969697,1043.3328424242425,188.58489200942716,-1716.8359359101746,1042.8086254147179,189.75006,-1697.9834,1041.2037,178.781,-1875.4639,1056.3127,228.06197,-1719.215,1043.5227,108.111755,-1710.411,1043.8885
188.35119015151517,-1716.9527000000003,1043.3065530303031,188.67927123824393,-1716.9168398650038,1042.771962715438,189.84538,-1698.0953,1041.1667,178.8519,-1875.5352,1056.3003,228.14702,-1719.2987,1043.5154,108.19317,-1710.4784,1043.8408
188.43734227272728,-1717.040534848485,1043.2838742424244,188.77160328913055,-1716.9966873858066,1042.7389606511003,189.93866,-1698.2032,1041.1333,178.92218,-1875.6051,1056.29,228.2313,-1719.3811,1043.5114,108.27357,-1710.5442,1043.7977
188.52181000000002,-1717.1257727272732,1043.2646530303032,188.86145270433605,-1717.075175376959,1042.709629610697,190.02945,-1698.3068,1041.1035,178.99153,-1875.6735,1056.2819,228.31439,-1719.4619,1043.5103,108.35261,-1710.6083,1043.7592
188.60423075757578,-1717.2081621212124,1043.248972727273,188.94837248116144,-1717.1522186252994,1042.6841704054534,190.11732,-1698.4055,1041.0775,179.05966,-1875.7401,1056.2758,228.39598,-1719.541,1043.5122,108.42993,-1710.6708,1043.7252
188.68424984848488,-1717.2873575757576,1043.2368878787881,189.03198094054332,-1717.2274476182374,1042.6625656211293,190.20187,-1698.499,1041.0553,179.1263,-1875.8049,1056.2716,228.47572,-1719.618,1043.5171,108.50523,-1710.7313,1043.696
188.76154757575762,-1717.3633045454549,1043.228296969697,189.11191078371377,-1717.3009366794658,1042.6449366614017,190.28275,-1698.587,1041.037,179.19116,-1875.8678,1056.2693,228.5533,-1719.693,1043.5247,108.57822,-1710.7899,1043.6715
188.83580863636365,-1717.435834848485,1043.2230121212124,189.18782632181555,-1717.3724233143275,1042.6310045193406,190.3596,-1698.6694,1041.0223,179.25404,-1875.9285,1056.2689,228.62842,-1719.7657,1043.5348,108.64861,-1710.8466,1043.6517
188.90678621212123,-1717.5046181818184,1043.221234848485,189.25945722292218,-1717.44167787833,1042.6212345483539,190.43216,-1698.7457,1041.0117,179.31471,-1875.9872,1056.2704,228.70084,-1719.8359,1043.5474,108.71616,-1710.901,1043.6367
188.97422681818185,-1717.569734848485,1043.222731818182,189.32651276114623,-1717.508839237512,1042.615264457171,190.50014,-1698.8159,1041.0048,179.37299,-1876.0435,1056.2736,228.77031,-1719.9037,1043.5624,108.78066,-1710.9534,1043.6263
189.03792545454547,-1717.6308924242426,1043.2275803030304,189.3887921929246,-1717.5733913396657,1042.6132476758662,190.56331,-1698.8799,1041.0018,179.42868,-1876.0974,1056.2786,228.83664,-1719.9686,1043.5797,108.84192,-1711.0035,1043.6207
189.09771030303034,-1717.6881803030305,1043.2356954545457,189.44611927794784,-1717.635644504275,1042.6151153457931,190.62152,-1698.9375,1041.0026,179.48167,-1876.149,1056.2852,228.89963,-1720.0309,1043.5992,108.89977,-1711.0515,1043.6199
189.15343606060605,-1717.7413954545457,1043.246963636364,189.49833294624082,-1717.6953026932458,1042.6208621872968,190.67459,-1698.9886,1041.0072,179.53185,-1876.1981,1056.2935,228.95915,-1720.0903,1043.6208,108.95409,-1711.0972,1043.6235
189.20500318181823,-1717.7906545454546,1043.261437878788,189.5453700603574,-1717.7524573182832,1042.6303690460684,190.72246,-1699.0334,1041.0155,179.57907,-1876.2448,1056.3033,229.01508,-1720.1469,1043.6445,109.00476,-1711.1406,1043.632
189.2523045454546,-1717.8358454545455,1043.278956060606,189.5871402726257,-1717.8067976402249,1042.643743122835,190.76501,-1699.0719,1041.0276,179.62332,-1876.2888,1056.315,229.06729,-1720.2004,1043.67,109.05172,-1711.1818,1043.6449
189.29534015151518,-1717.8769803030305,1043.299540909091,189.62365587307536,-1717.8585402483432,1042.6607766205009,190.80228,-1699.104,1041.0433,179.66454,-1876.3303,1056.3281,229.11577,-1720.251,1043.6975,109.09493,-1711.2206,1043.6624
189.33407121212124,-1717.9142045454548,1043.3230681818181,189.65491582602212,-1717.907564536552,1042.6814590975239,190.83424,-1699.1301,1041.0626,179.70268,-1876.3693,1056.3429,229.16046,-1720.2986,1043.7268,109.13438,-1711.2572,1043.6842
189.36854545454548,-1717.9473742424245,1043.349516666667,189.68103014781312,-1717.9536610312762,1042.7056809550936,190.861,-1699.1501,1041.0854,179.73778,-1876.4056,1056.3593,229.20137,-1720.343,1043.7578,109.17008,-1711.2915,1043.7106
189.39880613636365,-1717.9768060606061,1043.378803030303,189.70204586388672,-1717.997221485022,1042.7334304989793,190.88261,-1699.1644,1041.1117,179.76985,-1876.4395,1056.3772,229.23853,-1720.3846,1043.7905,109.202095,-1711.3235,1043.7412
189.42494212121215,-1718.0025212121213,1043.4109833333334,189.71816560739492,-1718.0379532163904,1042.764602341503,190.89925,-1699.1733,1041.1414,179.79895,-1876.4708,1056.3969,229.27196,-1720.4231,1043.8251,109.23049,-1711.3534,1043.776
